,Recipe ID,Ingredient ID
13829,1967,180
13830,1967,2067
13831,1967,585
13832,1967,3339
13833,1967,3051
13834,1967,1578
13835,1968,248
13836,1968,481
13837,1968,669
13838,1968,3750
13839,1969,807
13840,1969,1041
13841,1969,3750
13842,1969,2400
13843,1969,2698
13844,1969,3715
13845,1970,245
13846,1970,914
13847,1970,807
13848,1970,3750
13849,1971,3559
13850,1971,2730
13851,1971,2912
13852,1971,1538
13853,1971,1291
13854,1971,2929
13855,1972,490
13856,1972,2455
13857,1972,1538
13858,1972,2888
13859,1972,1886
13860,1972,3498
13861,1973,15
13862,1973,1082
13863,1973,2335
13864,1973,3750
13865,1973,3051
13866,1973,490
13867,1974,742
13868,1974,3750
13869,1974,1578
13870,1974,3822
13871,1974,2247
13872,1975,477
13873,1975,3183
13874,1975,3715
13875,1975,3830
13876,1975,3822
13877,1975,2512
13878,1975,3121
13879,1975,2688
13880,1976,438
13881,1976,628
13882,1976,1557
13883,1976,3667
13884,1976,3419
13885,1976,3822
13886,1976,3715
13887,1976,742
13888,1977,3168
13889,1977,998
13890,1977,15
13891,1977,3051
13892,1977,1578
13893,1977,3715
13894,1977,2758
13895,1977,1887
13896,1977,3848
13897,1977,3300
13898,1977,3051
13899,1977,3750
13900,1977,2612
13901,1978,159
13902,1978,3822
13903,1978,3750
13904,1978,3051
13905,1979,1828
13906,1979,2447
13907,1979,1429
13908,1979,3542
13909,1979,2455
13910,1979,159
13911,1980,3750
13912,1980,3051
13913,1980,1578
13914,1980,2461
13915,1980,1442
13916,1980,193
13917,1980,1021
13918,1980,3021
13919,1981,1574
13920,1981,15
13921,1981,3051
13922,1981,2512
13923,1981,807
13924,1981,3290
13925,1981,2205
13926,1982,2106
13927,1982,2122
13928,1982,585
13929,1982,1557
13930,1982,2247
13931,1982,1578
13932,1983,914
13933,1983,807
13934,1984,1605
13935,1984,2455
13936,1984,1071
13937,1984,3051
13938,1984,1578
13939,1984,3066
13940,1985,243
13941,1985,1429
13942,1985,3483
13943,1986,1082
13944,1986,2164
13945,1986,1790
13946,1986,585
13947,1986,3231
13948,1986,2247
13949,1986,3290
13950,1986,3051
13951,1987,2464
13952,1987,318
13953,1987,2215
13954,1987,168
13955,1988,866
13956,1988,1226
13957,1988,2455
13958,1988,348
13959,1989,3883
13960,1989,2462
13961,1989,807
13962,1989,3290
13963,1989,2267
13964,1989,903
13965,1989,490
13966,1990,585
13967,1990,1557
13968,1990,3290
13969,1990,2247
13970,1990,2534
13971,1990,1593
13972,1990,2605
13973,1991,3770
13974,1991,15
13975,1991,3771
13976,1991,452
13977,1991,3051
13978,1991,3664
13979,1991,499
13980,1991,1082
13981,1991,3664
13982,1993,3036
13983,1993,2400
13984,1993,623
13985,1993,1429
13986,1993,3051
13987,1994,3285
13988,1994,3299
13989,1994,3822
13990,1994,3686
13991,1994,2226
13992,1994,2751
13993,1995,2447
13994,1995,1429
13995,1995,3883
13996,1995,289
13997,1995,1082
13998,1995,3051
13999,1995,579
14000,1995,3259
14001,1996,490
14002,1996,872
14003,1996,3686
14004,1996,808
14005,1996,1584
14006,1997,2205
14007,1997,662
14008,1997,3556
14009,1997,2455
14010,1997,1429
14011,1997,1137
14012,1997,3051
14013,1997,1578
14014,1997,2447
14015,1997,1280
14016,1998,2247
14017,1998,1887
14018,1998,879
14019,1998,2512
14020,1998,3051
14021,1998,1578
14022,1998,579
14023,1998,1071
14024,1998,2335
14025,1998,15
14026,1998,3051
14027,1998,579
14028,1998,1578
14029,1998,1442
14030,1998,1590
14031,1998,1995
14032,1998,2821
14033,1999,2472
14034,1999,2447
14035,1999,2931
14036,1999,1578
14037,1999,3051
14038,1999,1977
14039,1999,2215
14040,2000,3248
14041,2000,2888
14042,2000,1538
14043,2000,3542
14044,2000,1557
14045,2000,1429
14046,2000,3051
14047,2000,1578
14048,2000,1848
14049,2001,2596
14050,2001,3051
14051,2001,1600
14052,2001,2967
14053,2001,2386
14054,2002,490
14055,2002,15
14056,2002,2335
14057,2002,3051
14058,2002,1578
14059,2002,2512
14060,2003,2247
14061,2003,3439
14062,2003,3051
14063,2003,3268
14064,2003,2455
14065,2003,585
14066,2004,872
14067,2004,2236
14068,2005,3059
14069,2005,15
14070,2005,1046
14071,2005,1578
14072,2005,1071
14073,2005,3168
14074,2005,3715
14075,2006,628
14076,2006,807
14077,2006,2335
14078,2007,2668
14079,2007,919
14080,2007,1280
14081,2007,1429
14082,2007,3051
14083,2007,1622
14084,2008,2008
14085,2008,15
14086,2008,3051
14087,2008,1578
14088,2008,2335
14089,2008,1071
14090,2008,785
14091,2009,1244
14092,2009,307
14093,2009,3169
14094,2009,517
14095,2010,395
14096,2010,807
14097,2010,1041
14098,2010,3750
14099,2011,872
14100,2011,1557
14101,2011,3754
14102,2011,2512
14103,2011,1578
14104,2011,3715
14105,2012,872
14106,2012,669
14107,2012,1557
14108,2013,3169
14109,2013,3453
14110,2013,3051
14111,2013,839
14112,2013,807
14113,2013,3290
14114,2013,2087
14115,2014,456
14116,2014,872
14117,2014,1071
14118,2014,3822
14119,2015,636
14120,2015,3546
14121,2015,1578
14122,2015,3051
14123,2015,1429
14124,2015,359
14125,2015,998
14126,2015,2447
14127,2016,2730
14128,2016,1538
14129,2016,919
14130,2016,2074
14131,2016,1848
14132,2016,3051
14133,2016,2648
14134,2017,2231
14135,2017,2247
14136,2017,1442
14137,2017,1092
14138,2018,3676
14139,2018,490
14140,2018,2335
14141,2018,3822
14142,2018,2540
14143,2018,1510
14144,2019,2910
14145,2019,1995
14146,2019,3715
14147,2019,928
14148,2019,929
14149,2019,1617
14150,2019,1590
14151,2019,675
14152,2019,3051
14153,2019,3822
14154,2019,3547
14155,2020,452
14156,2020,1731
14157,2020,2146
14158,2020,52
14159,2020,3043
14160,2021,1427
14161,2021,2247
14162,2021,3315
14163,2021,3439
14164,2021,1557
14165,2021,3051
14166,2022,1876
14167,2022,2967
14168,2022,1134
14169,2022,1429
14170,2022,3051
14171,2022,3304
14172,2023,490
14173,2023,1429
14174,2023,3231
14175,2023,2400
14176,2023,1707
14177,2023,3051
14178,2023,1082
14179,2023,2335
14180,2023,3051
14181,2024,1082
14182,2024,2247
14183,2024,2750
14184,2024,2512
14185,2024,2912
14186,2024,3051
14187,2025,15
14188,2025,1082
14189,2025,3168
14190,2025,3828
14191,2025,636
14192,2025,3051
14193,2025,490
14194,2025,2106
14195,2025,843
14196,2026,2447
14197,2026,1429
14198,2026,1539
14199,2026,3854
14200,2026,2455
14201,2026,2400
14202,2026,1557
14203,2026,2091
14204,2027,3051
14205,2027,1578
14206,2027,595
14207,2027,490
14208,2027,3750
14209,2027,207
14210,2028,1838
14211,2028,2505
14212,2028,1429
14213,2028,630
14214,2028,3750
14215,2028,2730
14216,2028,1881
14217,2028,1701
14218,2029,3168
14219,2029,3458
14220,2029,3047
14221,2029,3291
14222,2030,998
14223,2030,1229
14224,2030,2403
14225,2030,490
14226,2030,1429
14227,2030,3848
14228,2030,322
14229,2031,872
14230,2031,1557
14231,2032,15
14232,2032,3051
14233,2032,490
14234,2032,1082
14235,2032,3750
14236,2032,1027
14237,2032,2730
14238,2032,2455
14239,2032,2447
14240,2032,3051
14241,2033,3676
14242,2033,3715
14243,2033,318
14244,2033,3822
14245,2033,1082
14246,2033,3715
14247,2033,15
14248,2033,3686
14249,2033,3051
14250,2034,2447
14251,2034,1429
14252,2034,3168
14253,2034,1324
14254,2034,996
14255,2034,2579
14256,2034,1045
14257,2035,3715
14258,2035,1887
14259,2035,2455
14260,2035,1280
14261,2035,2758
14262,2035,1766
14263,2035,3848
14264,2036,2730
14265,2036,1082
14266,2036,585
14267,2036,3445
14268,2036,1429
14269,2036,2758
14270,2036,2247
14271,2036,3051
14272,2037,2730
14273,2037,1082
14274,2037,3439
14275,2037,1443
14276,2037,590
14277,2037,2758
14278,2037,1578
14279,2037,2247
14280,2038,1162
14281,2038,2124
14282,2038,452
14283,2038,3488
14284,2038,3043
14285,2038,2447
14286,2038,2455
14287,2038,2030
14288,2038,1687
14289,2039,3715
14290,2039,3168
14291,2039,3458
14292,2039,3290
14293,2039,845
14294,2039,3051
14295,2039,1578
14296,2039,837
14297,2039,2901
14298,2040,490
14299,2040,3822
14300,2040,1071
14301,2040,15
14302,2040,3051
14303,2040,2335
14304,2040,3686
14305,2040,490
14306,2040,15
14307,2040,843
14308,2040,3822
14309,2040,1082
14310,2040,1584
14311,2041,2205
14312,2041,1381
14313,2041,2750
14314,2041,1848
14315,2041,158
14316,2041,591
14317,2041,2111
14318,2042,490
14319,2042,1429
14320,2042,1291
14321,2042,3051
14322,2042,1578
14323,2042,15
14324,2042,2335
14325,2043,1188
14326,2043,2462
14327,2043,585
14328,2043,1574
14329,2043,998
14330,2043,1071
14331,2043,3168
14332,2043,1043
14333,2043,3051
14334,2044,1429
14335,2044,2462
14336,2044,2447
14337,2044,3750
14338,2044,3848
14339,2044,1584
14340,2044,2512
14341,2044,785
14342,2044,1043
14343,2044,3051
14344,2044,1578
14345,2045,2540
14346,2045,3822
14347,2045,1082
14348,2045,3051
14349,2045,3686
14350,2046,872
14351,2046,2247
14352,2046,1242
14353,2046,724
14354,2046,3143
14355,2047,3168
14356,2047,1584
14357,2047,1850
14358,2047,1442
14359,2047,3051
14360,2047,1578
14361,2048,1082
14362,2048,2335
14363,2048,15
14364,2048,842
14365,2048,425
14366,2048,766
14367,2048,1578
14368,2049,3290
14369,2049,2247
14370,2049,2087
14371,2049,3051
14372,2050,15
14373,2050,3051
14374,2050,1578
14375,2050,675
14376,2050,1442
14377,2050,1082
14378,2050,256
14379,2051,2447
14380,2051,2455
14381,2051,2400
14382,2051,1429
14383,2051,1945
14384,2051,2730
14385,2051,585
14386,2051,3713
14387,2051,1906
14388,2051,1578
14389,2051,843
14390,2051,3300
14391,2051,2881
14392,2052,872
14393,2052,490
14394,2052,1071
14395,2052,3686
14396,2052,3855
14397,2052,808
14398,2053,15
14399,2053,3822
14400,2053,776
14401,2053,3051
14402,2053,3715
14403,2053,3686
14404,2053,3750
14405,2054,3750
14406,2054,3883
14407,2054,490
14408,2054,3715
14409,2054,3051
14410,2054,1082
14411,2054,425
14412,2054,490
14413,2055,1570
14414,2055,1605
14415,2055,2050
14416,2055,2335
14417,2055,1082
14418,2055,1506
14419,2055,3550
14420,2055,742
14421,2055,2403
14422,2056,2730
14423,2056,636
14424,2056,2067
14425,2056,2231
14426,2056,1705
14427,2057,2135
14428,2057,719
14429,2057,1429
14430,2057,246
14431,2057,3750
14432,2057,2929
14433,2057,3556
14434,2057,3549
14435,2057,3883
14436,2057,615
14437,2057,1538
14438,2058,2247
14439,2058,3822
14440,2058,2087
14441,2058,3051
14442,2058,57
14443,2058,2840
14444,2059,3750
14445,2059,3271
14446,2059,630
14447,2059,2730
14448,2059,1442
14449,2059,195
14450,2059,2455
14451,2060,872
14452,2060,2247
14453,2060,3290
14454,2060,1788
14455,2060,289
14456,2061,2472
14457,2061,1280
14458,2061,2447
14459,2061,1731
14460,2061,3051
14461,2061,1578
14462,2061,929
14463,2061,2512
14464,2061,3168
14465,2062,2447
14466,2062,1429
14467,2062,2138
14468,2062,648
14469,2062,1701
14470,2063,3632
14471,2063,3590
14472,2063,3290
14473,2063,2758
14474,2063,2247
14475,2063,3051
14476,2063,3265
14477,2063,3542
14478,2064,3750
14479,2064,114
14480,2064,675
14481,2064,2455
14482,2064,1429
14483,2065,3436
14484,2066,1886
14485,2066,1536
14486,2066,3713
14487,2066,1442
14488,2066,3051
14489,2067,1574
14490,2067,2943
14491,2067,3290
14492,2067,1624
14493,2067,3047
14494,2067,289
14495,2067,724
14496,2068,57
14497,2068,2226
14498,2068,15
14499,2068,452
14500,2068,3051
14501,2068,490
14502,2069,1082
14503,2069,585
14504,2069,2912
14505,2069,2247
14506,2069,3051
14507,2070,1273
14508,2070,1274
14509,2070,872
14510,2071,2563
14511,2071,3715
14512,2072,3168
14513,2072,3750
14514,2072,630
14515,2072,2732
14516,2072,2400
14517,2073,1833
14518,2073,807
14519,2073,3750
14520,2073,3290
14521,2074,1821
14522,2074,808
14523,2074,2335
14524,2074,1510
14525,2074,698
14526,2075,490
14527,2075,452
14528,2075,1082
14529,2075,3686
14530,2075,15
14531,2075,3051
14532,2075,2339
14533,2075,3108
14534,2075,3537
14535,2075,721
14536,2076,315
14537,2076,2087
14538,2076,3791
14539,2076,721
14540,2076,490
14541,2077,1574
14542,2077,2455
14543,2077,289
14544,2077,3460
14545,2077,2943
14546,2077,1179
14547,2078,1574
14548,2078,2455
14549,2078,3051
14550,2078,3478
14551,2078,807
14552,2078,2335
14553,2079,998
14554,2079,1082
14555,2079,3051
14556,2079,177
14557,2079,2610
14558,2080,249
14559,2080,490
14560,2080,490
14561,2080,2455
14562,2080,2152
14563,2080,490
14564,2080,3051
14565,2080,1389
14566,2080,1077
14567,2080,212
14568,2080,2929
14569,2081,3647
14570,2081,1429
14571,2081,2447
14572,2081,3051
14573,2082,15
14574,2082,3051
14575,2082,1578
14576,2082,490
14577,2082,2455
14578,2082,561
14579,2082,1429
14580,2082,2929
14581,2082,193
14582,2083,2335
14583,2083,1071
14584,2083,3052
14585,2083,1354
14586,2083,3715
14587,2083,3304
14588,2084,2231
14589,2084,3822
14590,2084,1082
14591,2084,3686
14592,2084,737
14593,2084,15
14594,2084,3108
14595,2085,15
14596,2085,3051
14597,2085,2688
14598,2085,3822
14599,2085,3715
14600,2085,1082
14601,2085,2335
14602,2085,3686
14603,2085,2082
14604,2085,2472
14605,2085,3822
14606,2085,2082
14607,2086,636
14608,2086,2730
14609,2086,2455
14610,2086,1536
14611,2086,3544
14612,2086,1429
14613,2086,1850
14614,2086,3051
14615,2087,1707
14616,2087,3290
14617,2087,2967
14618,2087,1219
14619,2088,3781
14620,2088,1179
14621,2088,1557
14622,2088,289
14623,2089,872
14624,2089,2781
14625,2089,3047
14626,2089,669
14627,2090,704
14628,2090,490
14629,2090,1701
14630,2090,3108
14631,2090,3686
14632,2090,3051
14633,2090,1701
14634,2090,3822
14635,2090,1701
14636,2090,3822
14637,2091,490
14638,2091,1082
14639,2091,15
14640,2091,2335
14641,2092,623
14642,2092,259
14643,2092,1280
14644,2092,1108
14645,2092,3051
14646,2093,3300
14647,2093,3746
14648,2093,872
14649,2093,1790
14650,2093,2288
14651,2093,3754
14652,2093,1297
14653,2093,3715
14654,2094,872
14655,2094,1112
14656,2094,3458
14657,2094,3750
14658,2094,3047
14659,2095,3168
14660,2095,807
14661,2095,807
14662,2095,872
14663,2095,3290
14664,2096,15
14665,2096,808
14666,2096,490
14667,2096,1071
14668,2096,3686
14669,2097,371
14670,2097,3047
14671,2097,3300
14672,2097,1594
14673,2097,3051
14674,2098,2335
14675,2098,2231
14676,2098,15
14677,2098,1823
14678,2098,3822
14679,2098,3051
14680,2098,3750
14681,2098,1071
14682,2098,452
14683,2098,1584
14684,2098,2231
14685,2098,2840
14686,2099,490
14687,2099,3822
14688,2099,1082
14689,2099,2540
14690,2099,168
14691,2099,15
14692,2100,490
14693,2100,3822
14694,2100,1071
14695,2100,3686
14696,2100,2571
14697,2100,15
14698,2100,3676
14699,2100,3051
14700,2100,3108
14701,2101,392
14702,2101,2607
14703,2101,1538
14704,2101,2455
14705,2101,1429
14706,2101,359
14707,2102,490
14708,2102,3822
14709,2102,1071
14710,2102,15
14711,2102,3051
14712,2102,1584
14713,2103,628
14714,2103,832
14715,2103,807
14716,2103,807
14717,2103,3051
14718,2104,1259
14719,2104,2247
14720,2104,490
14721,2104,1092
14722,2104,2512
14723,2105,3822
14724,2105,490
14725,2105,1082
14726,2105,2788
14727,2105,1188
14728,2105,3686
14729,2105,15
14730,2105,3051
14731,2105,1584
14732,2105,1571
14733,2105,1594
14734,2105,1600
14735,2106,2943
14736,2106,3290
14737,2106,2298
14738,2107,3300
14739,2107,3715
14740,2107,1442
14741,2107,655
14742,2108,872
14743,2108,3290
14744,2108,2074
14745,2108,1021
14746,2108,3151
14747,2109,524
14748,2109,1071
14749,2109,1153
14750,2109,3121
14751,2109,3715
14752,2109,2856
14753,2110,71
14754,2110,2247
14755,2111,872
14756,2111,3458
14757,2111,1685
14758,2111,724
14759,2111,1538
14760,2111,289
14761,2112,872
14762,2112,3151
14763,2112,2247
14764,2112,2753
14765,2112,2091
14766,2112,2512
14767,2113,490
14768,2113,3822
14769,2113,1082
14770,2113,1584
14771,2113,1587
14772,2113,3750
14773,2113,721
14774,2114,3168
14775,2114,3822
14776,2114,2965
14777,2114,3300
14778,2114,636
14779,2114,3750
14780,2114,3119
14781,2114,1578
14782,2114,843
14783,2114,3639
14784,2114,3715
14785,2114,1321
14786,2114,1557
14787,2115,742
14788,2115,3715
14789,2115,2732
14790,2115,3051
14791,2115,628
14792,2116,628
14793,2116,1429
14794,2116,2499
14795,2116,929
14796,2116,3715
14797,2117,2245
14798,2117,490
14799,2117,1082
14800,2117,3051
14801,2117,2462
14802,2117,2246
14803,2117,636
14804,2118,2050
14805,2118,3546
14806,2118,1995
14807,2118,585
14808,2118,1539
14809,2118,2888
14810,2118,1291
14811,2118,1840
14812,2118,195
14813,2118,1429
14814,2118,3304
14815,2119,2050
14816,2119,872
14817,2119,3051
14818,2119,675
14819,2119,1876
14820,2119,490
14821,2119,3460
14822,2119,3290
14823,2120,2447
14824,2120,490
14825,2120,1429
14826,2120,2031
14827,2120,2132
14828,2121,2455
14829,2121,3715
14830,2121,282
14831,2121,1442
14832,2122,872
14833,2122,1557
14834,2122,2461
14835,2122,2377
14836,2122,3848
14837,2123,650
14838,2123,866
14839,2123,1041
14840,2124,3300
14841,2124,1429
14842,2124,1557
14843,2124,3750
14844,2124,1726
14845,2124,3822
14846,2125,585
14847,2125,3475
14848,2125,3290
14849,2125,2247
14850,2125,2087
14851,2125,1731
14852,2125,2750
14853,2125,3051
14854,2125,1578
14855,2126,636
14856,2126,2298
14857,2126,585
14858,2127,3108
14859,2127,3686
14860,2127,2357
14861,2128,2050
14862,2128,1605
14863,2128,2447
14864,2128,2462
14865,2128,1429
14866,2128,2929
14867,2128,1291
14868,2128,3549
14869,2128,3546
14870,2129,914
14871,2129,1890
14872,2129,3300
14873,2129,195
14874,2129,3750
14875,2129,1258
14876,2129,3547
14877,2129,1429
14878,2129,2447
14879,2129,3051
14880,2130,15
14881,2130,1594
14882,2130,1584
14883,2130,1587
14884,2130,3051
14885,2130,2231
14886,2130,3822
14887,2130,1071
14888,2130,3750
14889,2130,2376
14890,2130,3822
14891,2131,3304
14892,2131,2447
14893,2131,1429
14894,2131,38
14895,2131,1153
14896,2131,1578
14897,2132,3598
14898,2132,561
14899,2132,585
14900,2132,2462
14901,2132,1429
14902,2132,3347
14903,2132,292
14904,2132,195
14905,2132,632
14906,2132,3750
14907,2132,3750
14908,2132,3613
14909,2132,2521
14910,2132,561
14911,2132,2887
14912,2133,322
14913,2133,650
14914,2133,3813
14915,2133,1538
14916,2133,15
14917,2133,490
14918,2133,889
14919,2133,3750
14920,2133,3151
14921,2133,517
14922,2134,1280
14923,2134,490
14924,2134,1429
14925,2134,721
14926,2134,3231
14927,2134,3290
14928,2134,872
14929,2134,3168
14930,2134,1071
14931,2134,998
14932,2134,721
14933,2134,3715
14934,2135,1082
14935,2135,499
14936,2135,3848
14937,2135,579
14938,2135,1442
14939,2135,842
14940,2135,15
14941,2135,3051
14942,2135,1578
14943,2135,978
14944,2135,3715
14945,2135,3051
14946,2136,3290
14947,2136,1887
14948,2136,2512
14949,2137,520
14950,2137,15
14951,2137,3051
14952,2137,490
14953,2137,3822
14954,2137,3686
14955,2137,1083
14956,2137,2335
14957,2137,1786
14958,2137,808
14959,2137,776
14960,2137,490
14961,2137,3744
14962,2138,1073
14963,2138,3590
14964,2138,807
14965,2139,3168
14966,2139,2231
14967,2139,1021
14968,2139,872
14969,2139,807
14970,2140,1082
14971,2140,3822
14972,2140,3686
14973,2140,490
14974,2141,3855
14975,2141,2231
14976,2141,1082
14977,2141,2215
14978,2141,1821
14979,2141,721
14980,2142,3715
14981,2142,3822
14982,2142,15
14983,2142,1082
14984,2142,44
14985,2143,872
14986,2143,3290
14987,2143,3458
14988,2143,3047
14989,2144,2231
14990,2144,3822
14991,2144,1082
14992,2144,168
14993,2144,3686
14994,2144,15
14995,2144,3676
14996,2144,3108
14997,2145,1574
14998,2145,490
14999,2145,15
15000,2145,212
15001,2145,3051
15002,2146,1429
15003,2146,2447
15004,2146,3051
15005,2146,579
15006,2146,1043
15007,2147,2247
15008,2147,1887
15009,2147,2458
15010,2147,3051
15011,2148,490
15012,2148,15
15013,2148,721
15014,2148,47
15015,2148,3822
15016,2148,15
15017,2148,1584
15018,2148,2883
15019,2149,3359
15020,2149,1082
15021,2149,3822
15022,2149,3715
15023,2149,3686
15024,2149,15
15025,2149,3051
15026,2149,1584
15027,2149,3108
15028,2150,3664
15029,2150,3822
15030,2150,1082
15031,2150,3676
15032,2150,15
15033,2150,3797
15034,2151,1574
15035,2151,3458
15036,2151,3290
15037,2151,142
15038,2152,490
15039,2152,452
15040,2152,1071
15041,2152,3290
15042,2152,3686
15043,2152,15
15044,2152,3051
15045,2152,490
15046,2152,1705
15047,2152,808
15048,2152,3686
15049,2153,3546
15050,2153,1204
15051,2153,1731
15052,2153,40
15053,2153,2458
15054,2153,1578
15055,2153,579
15056,2153,3051
15057,2154,490
15058,2154,1082
15059,2154,15
15060,2154,3770
15061,2154,3051
15062,2154,3797
15063,2154,3108
15064,2155,2447
15065,2155,3232
15066,2155,1429
15067,2155,3051
15068,2155,2335
15069,2155,1701
15070,2155,2955
15071,2155,3719
15072,2155,490
15073,2156,2750
15074,2156,1731
15075,2156,441
15076,2156,1071
15077,2156,2335
15078,2156,3051
15079,2156,3715
15080,2156,3715
15081,2157,2231
15082,2157,3051
15083,2157,3686
15084,2157,808
15085,2157,2335
15086,2158,114
15087,2158,3754
15088,2158,2247
15089,2158,677
15090,2159,3168
15091,2159,3300
15092,2159,3734
15093,2159,1538
15094,2159,3184
15095,2160,3750
15096,2160,490
15097,2160,1442
15098,2160,2607
15099,2160,2087
15100,2160,3715
15101,2160,3051
15102,2161,15
15103,2161,3051
15104,2161,1584
15105,2161,3822
15106,2161,1082
15107,2161,3715
15108,2162,1701
15109,2162,808
15110,2162,3676
15111,2162,3686
15112,2162,1078
15113,2162,3822
15114,2162,3676
15115,2162,3686
15116,2162,3051
15117,2162,1076
15118,2162,3822
15119,2162,808
15120,2163,2247
15121,2163,1887
15122,2163,879
15123,2163,2512
15124,2163,3051
15125,2163,1578
15126,2163,579
15127,2163,1071
15128,2163,2335
15129,2163,15
15130,2163,3051
15131,2163,579
15132,2163,2512
15133,2163,1578
15134,2163,1590
15135,2163,3715
15136,2164,490
15137,2164,1443
15138,2164,857
15139,2164,1092
15140,2165,1429
15141,2165,719
15142,2165,3715
15143,2165,1578
15144,2165,3300
15145,2165,3750
15146,2165,1537
15147,2165,161
15148,2165,3754
15149,2165,1870
15150,2165,200
15151,2165,1074
15152,2166,114
15153,2166,2730
15154,2166,1973
15155,2166,561
15156,2166,2455
15157,2166,1892
15158,2166,3051
15159,2167,15
15160,2167,3676
15161,2167,3051
15162,2167,490
15163,2167,3822
15164,2167,1082
15165,2167,3686
15166,2167,2335
15167,2168,808
15168,2168,3676
15169,2168,490
15170,2169,1766
15171,2169,1284
15172,2169,452
15173,2169,1191
15174,2169,1731
15175,2169,3848
15176,2169,3546
15177,2169,3549
15178,2170,1538
15179,2170,2888
15180,2170,2455
15181,2170,490
15182,2170,3051
15183,2170,3425
15184,2170,1570
15185,2170,1766
15186,2171,721
15187,2171,3855
15188,2171,1821
15189,2171,1082
15190,2171,3750
15191,2171,3715
15192,2171,1825
15193,2171,490
15194,2171,3750
15195,2171,3822
15196,2171,1825
15197,2172,15
15198,2172,3822
15199,2172,1584
15200,2172,1082
15201,2172,808
15202,2172,2335
15203,2173,3051
15204,2173,3822
15205,2173,3664
15206,2173,1600
15207,2173,1584
15208,2173,1571
15209,2173,1082
15210,2173,2335
15211,2174,3108
15212,2174,3750
15213,2174,1161
15214,2174,3299
15215,2174,3686
15216,2175,15
15217,2175,3051
15218,2175,1584
15219,2175,1587
15220,2175,1600
15221,2175,490
15222,2175,3822
15223,2175,1082
15224,2175,2335
15225,2175,2087
15226,2175,2475
15227,2176,3855
15228,2176,1821
15229,2176,1082
15230,2176,3750
15231,2176,3715
15232,2176,944
15233,2176,490
15234,2176,3750
15235,2176,3822
15236,2176,944
15237,2177,872
15238,2177,872
15239,2177,807
15240,2177,3848
15241,2177,3151
15242,2178,3168
15243,2178,608
15244,2178,1019
15245,2179,2599
15246,2179,621
15247,2179,2902
15248,2179,3822
15249,2179,843
15250,2179,2852
15251,2179,168
15252,2180,3822
15253,2180,490
15254,2180,1082
15255,2180,3686
15256,2180,15
15257,2180,2335
15258,2181,490
15259,2181,3822
15260,2181,1082
15261,2181,3686
15262,2181,15
15263,2181,3290
15264,2182,3822
15265,2182,1584
15266,2182,490
15267,2182,1082
15268,2182,2335
15269,2182,15
15270,2182,808
15271,2183,1082
15272,2183,2335
15273,2183,15
15274,2183,490
15275,2183,3822
15276,2183,499
15277,2183,490
15278,2183,2113
15279,2183,3686
15280,2184,3715
15281,2184,2669
15282,2184,3051
15283,2184,1442
15284,2185,15
15285,2185,1082
15286,2185,2335
15287,2185,3686
15288,2185,2967
15289,2185,3822
15290,2185,3051
15291,2185,1082
15292,2185,172
15293,2186,2239
15294,2186,3750
15295,2187,883
15296,2187,3300
15297,2187,2074
15298,2187,452
15299,2187,929
15300,2187,1429
15301,2187,1766
15302,2187,3168
15303,2188,2881
15304,2188,114
15305,2188,1082
15306,2188,2114
15307,2188,3051
15308,2188,3822
15309,2188,579
15310,2189,742
15311,2189,1887
15312,2189,579
15313,2189,2915
15314,2189,3822
15315,2189,3750
15316,2189,3051
15317,2190,3715
15318,2190,3814
15319,2190,1429
15320,2190,2107
15321,2190,3750
15322,2190,1395
15323,2190,3051
15324,2190,1590
15325,2190,1429
15326,2191,3822
15327,2191,15
15328,2191,3676
15329,2191,3051
15330,2191,1082
15331,2191,2335
15332,2191,3715
15333,2191,3686
15334,2191,318
15335,2191,490
15336,2191,3676
15337,2191,808
15338,2191,2335
15339,2191,3686
15340,2192,1574
15341,2192,2455
15342,2192,2846
15343,2192,1886
15344,2192,3458
15345,2193,693
15346,2193,3365
15347,2193,798
15348,2193,1810
15349,2193,1701
15350,2194,2247
15351,2194,3290
15352,2194,1557
15353,2194,1297
15354,2194,1429
15355,2195,3855
15356,2195,1821
15357,2195,3290
15358,2195,1082
15359,2195,3715
15360,2195,2474
15361,2195,3797
15362,2195,808
15363,2196,490
15364,2196,2889
15365,2197,2455
15366,2197,3715
15367,2197,872
15368,2197,1640
15369,2197,2931
15370,2197,3051
15371,2198,490
15372,2198,2087
15373,2198,1429
15374,2198,2698
15375,2198,1906
15376,2199,490
15377,2199,3173
15378,2199,3051
15379,2199,807
15380,2199,807
15381,2199,602
15382,2199,15
15383,2200,3745
15384,2200,3744
15385,2200,1071
15386,2200,490
15387,2200,428
15388,2200,452
15389,2200,3822
15390,2200,3051
15391,2200,1584
15392,2200,3797
15393,2201,3855
15394,2201,1815
15395,2201,3750
15396,2201,3715
15397,2201,1082
15398,2201,2087
15399,2201,808
15400,2202,3397
15401,2202,3750
15402,2202,3395
15403,2203,1892
15404,2203,1887
15405,2203,1520
15406,2204,837
15407,2204,15
15408,2204,675
15409,2204,1590
15410,2204,3051
15411,2204,1578
15412,2204,3715
15413,2204,1307
15414,2204,2231
15415,2204,648
15416,2204,1637
15417,2204,1307
15418,2204,837
15419,2205,3168
15420,2205,807
15421,2205,807
15422,2205,636
15423,2205,1819
15424,2206,3168
15425,2206,807
15426,2206,872
15427,2206,3828
